Tarih,Kategori,Ürün,BirimFiyat,Adet,Kanal,Şehir,Tutar
2025-05-08,Yemek,Pizza,197.9,6,Online,Ankara,1187.4
2025-01-03,Atıştırmalık,Tost,51.72,1,Online,İstanbul,51.72
2025-01-08,Tatlı,Dondurma,55.25,1,Mağaza,İzmir,55.25
2025-06-13,İçecek,Çay,19.25,3,Mağaza,İzmir,57.75
2025-04-15,Yemek,Pizza,162.86,5,Online,İstanbul,814.3
2025-07-03,Atıştırmalık,Kurabiye,26.16,6,Mağaza,İstanbul,156.96
2025-06-24,İçecek,Soğuk Kahve,50.46,3,Online,İzmir,151.38
2025-03-30,Atıştırmalık,Tost,60.61,3,Mağaza,İzmir,181.83
2025-04-05,Atıştırmalık,Tost,63.52,6,Mağaza,Antalya,381.12
2025-01-24,İçecek,Çay,21.64,1,Mağaza,İstanbul,21.64
2024-12-27,İçecek,Çay,17.26,2,Online,Bursa,34.52
2025-03-28,İçecek,Kahve,44.03,2,Online,İstanbul,88.06
2025-07-09,Atıştırmalık,Sandviç,62.07,4,Mağaza,İstanbul,248.28
2025-07-19,Atıştırmalık,Tost,58.76,1,Mağaza,Ankara,58.76
2025-01-22,Yemek,Pizza,176.43,6,Mağaza,İstanbul,1058.58
2025-01-08,Tatlı,Cheesecake,94.95,3,Mağaza,Ankara,284.85
2025-02-03,Atıştırmalık,Muffin,42.48,6,Mağaza,İstanbul,254.88
2025-04-24,Tatlı,Dondurma,65.49,3,Mağaza,Bursa,196.47
2025-07-21,İçecek,Limonata,36.44,2,Mağaza,Ankara,72.88
2025-05-07,Atıştırmalık,Kurabiye,33.47,1,Mağaza,Bursa,33.47
2025-05-30,Yemek,Pizza,189.64,2,Mağaza,İstanbul,379.28
2024-12-13,Yemek,Makarna,142.44,4,Mağaza,Ankara,569.76
2024-12-21,Tatlı,Cheesecake,96.82,4,Mağaza,İstanbul,387.28
2025-04-26,İçecek,Kahve,45.34,2,Online,Ankara,90.68
2025-01-22,Tatlı,Cheesecake,101.39,1,Mağaza,İzmir,101.39
2024-12-19,İçecek,Limonata,29.96,1,Mağaza,İstanbul,29.96
2025-01-26,Yemek,Makarna,137.42,6,Mağaza,İstanbul,824.52
2024-12-25,Tatlı,Dondurma,67.82,5,Online,İzmir,339.1
2025-07-02,Yemek,Makarna,138.34,6,Mağaza,Ankara,830.04
2024-12-31,Yemek,Makarna,111.93,3,Mağaza,İstanbul,335.79
2025-02-19,İçecek,Limonata,33.72,3,Online,Ankara,101.16
2025-06-01,Tatlı,Dondurma,65.57,4,Mağaza,Ankara,262.28
2024-12-23,Tatlı,Cheesecake,108.07,5,Mağaza,İzmir,540.35
2025-01-01,Yemek,Makarna,124.94,2,Mağaza,İstanbul,249.88
2025-06-08,Yemek,Pizza,198.42,6,Online,Ankara,1190.52
2025-02-12,İçecek,Çay,22.18,3,Mağaza,Ankara,66.54
2024-12-10,Atıştırmalık,Tost,53.22,6,Mağaza,İzmir,319.32
2025-07-16,Atıştırmalık,Tost,66.22,5,Mağaza,Bursa,331.1
2025-06-18,Yemek,Makarna,123.15,2,Mağaza,İstanbul,246.3
2025-01-23,Atıştırmalık,Muffin,39.06,1,Online,İstanbul,39.06
2025-01-21,Atıştırmalık,Kurabiye,30.35,5,Mağaza,İstanbul,151.75
2025-04-27,Atıştırmalık,Kurabiye,31.47,6,Mağaza,İstanbul,188.82
2025-05-09,Atıştırmalık,Kurabiye,32.16,3,Online,İstanbul,96.48
2025-03-24,Yemek,Makarna,127.69,3,Mağaza,İzmir,383.07
2024-12-14,Atıştırmalık,Muffin,42.43,3,Mağaza,İzmir,127.29
2025-05-27,Atıştırmalık,Tost,65.57,6,Mağaza,İstanbul,393.42
2025-05-05,İçecek,Kahve,48.85,3,Mağaza,İstanbul,146.55
2025-03-20,Yemek,Burger,138.25,5,Mağaza,İstanbul,691.25
2025-08-01,Tatlı,Tiramisu,94.74,5,Mağaza,Bursa,473.7
2025-01-22,Tatlı,Cheesecake,94.78,2,Mağaza,Bursa,189.56
2025-05-01,İçecek,Kahve,50.38,2,Mağaza,İstanbul,100.76
2025-02-17,İçecek,Soğuk Kahve,49.89,2,Mağaza,Ankara,99.78
2024-12-22,Yemek,Salata,137.37,2,Mağaza,İstanbul,274.74
2024-12-30,Tatlı,Dondurma,65.54,5,Mağaza,İstanbul,327.7
2025-06-09,Atıştırmalık,Kurabiye,31.89,5,Mağaza,İstanbul,159.45
2024-12-04,İçecek,Çay,21.06,3,Mağaza,Ankara,63.18
2025-06-23,Tatlı,Tiramisu,112.87,6,Online,İstanbul,677.22
2025-01-28,Yemek,Salata,127.94,2,Online,İstanbul,255.88
2025-07-03,Atıştırmalık,Sandviç,68.36,1,Mağaza,İstanbul,68.36
2024-12-08,Yemek,Salata,132.43,4,Online,İstanbul,529.72
2025-06-28,İçecek,Soğuk Kahve,58.24,3,Online,İzmir,174.72
2024-12-12,Tatlı,Dondurma,64.88,6,Mağaza,İstanbul,389.28
2025-03-29,Tatlı,Cheesecake,103.34,5,Mağaza,Bursa,516.7
2025-05-08,Tatlı,Cheesecake,83.37,5,Online,İstanbul,416.85
2025-06-24,Tatlı,Tiramisu,95.34,1,Mağaza,İstanbul,95.34
2025-01-03,Atıştırmalık,Sandviç,76.32,1,Mağaza,İstanbul,76.32
2025-02-20,Atıştırmalık,Sandviç,64.95,4,Mağaza,İstanbul,259.8
2025-03-08,Yemek,Burger,143.44,4,Mağaza,İstanbul,573.76
2025-04-06,Atıştırmalık,Tost,58.99,6,Mağaza,İstanbul,353.94
2025-02-13,İçecek,Kahve,38.55,1,Mağaza,Bursa,38.55
2025-03-15,İçecek,Çay,17.24,2,Mağaza,İzmir,34.48
2025-06-22,Tatlı,Tiramisu,120.8,4,Mağaza,Bursa,483.2
2025-01-18,İçecek,Kahve,46.45,1,Online,İstanbul,46.45
2025-02-17,Yemek,Burger,141.0,4,Mağaza,Ankara,564.0
2025-06-03,Atıştırmalık,Kurabiye,34.0,2,Mağaza,İstanbul,68.0
2025-07-11,Atıştırmalık,Tost,54.12,1,Mağaza,İzmir,54.12
2025-07-29,Atıştırmalık,Tost,55.64,5,Mağaza,Antalya,278.2
2025-03-03,İçecek,Çay,21.54,2,Online,İzmir,43.08
2025-05-03,Atıştırmalık,Sandviç,75.78,1,Mağaza,İstanbul,75.78
2024-12-18,Tatlı,Dondurma,58.29,3,Mağaza,İstanbul,174.87
2025-03-06,Tatlı,Tiramisu,124.88,4,Mağaza,İstanbul,499.52
2025-07-02,Tatlı,Tiramisu,124.46,5,Mağaza,İstanbul,622.3
2025-01-07,İçecek,Çay,17.07,2,Mağaza,İstanbul,34.14
2025-06-27,Atıştırmalık,Sandviç,63.12,1,Mağaza,İstanbul,63.12
2025-02-25,İçecek,Soğuk Kahve,60.28,3,Mağaza,İstanbul,180.84
2025-02-26,Atıştırmalık,Sandviç,66.54,2,Mağaza,İstanbul,133.08
2025-01-19,Yemek,Pizza,158.15,5,Online,İstanbul,790.75
2024-12-08,Yemek,Burger,151.97,6,Mağaza,İzmir,911.82
2025-05-18,İçecek,Kahve,44.39,2,Mağaza,İstanbul,88.78
2025-04-13,Tatlı,Tiramisu,109.75,6,Online,İstanbul,658.5
2025-02-07,İçecek,Kahve,40.77,1,Online,Ankara,40.77
2025-05-21,Tatlı,Dondurma,62.9,3,Mağaza,Ankara,188.7
2025-03-31,Atıştırmalık,Sandviç,71.08,5,Online,İstanbul,355.4
2025-02-02,Tatlı,Cheesecake,86.64,4,Mağaza,Bursa,346.56
2025-05-06,Tatlı,Tiramisu,104.73,4,Mağaza,İstanbul,418.92
2025-05-05,Atıştırmalık,Kurabiye,30.87,6,Mağaza,İstanbul,185.22
2025-04-18,Yemek,Makarna,146.57,5,Mağaza,İstanbul,732.85
2025-03-31,Atıştırmalık,Muffin,42.79,3,Mağaza,İstanbul,128.37
2025-02-03,İçecek,Kahve,42.14,2,Mağaza,Ankara,84.28
2025-03-17,İçecek,Limonata,37.47,2,Mağaza,İstanbul,74.94
2025-04-26,İçecek,Limonata,37.89,3,Online,İstanbul,113.67
2025-04-16,İçecek,Soğuk Kahve,60.1,1,Mağaza,Bursa,60.1
2025-05-04,İçecek,Çay,20.42,2,Mağaza,İstanbul,40.84
2025-05-11,Yemek,Burger,119.44,4,Mağaza,İzmir,477.76
2025-05-21,Yemek,Pizza,194.13,2,Mağaza,İstanbul,388.26
2025-06-14,Tatlı,Dondurma,52.92,4,Online,İstanbul,211.68
2025-03-10,İçecek,Limonata,30.98,2,Mağaza,İstanbul,61.96
2025-02-20,Atıştırmalık,Kurabiye,30.95,3,Mağaza,İzmir,92.85
2025-04-22,İçecek,Çay,22.9,1,Mağaza,İzmir,22.9
2025-01-20,Yemek,Makarna,119.96,5,Online,İstanbul,599.8
2025-04-20,İçecek,Çay,20.87,2,Mağaza,İstanbul,41.74
2025-02-21,Yemek,Pizza,169.4,2,Mağaza,Bursa,338.8
2025-05-26,Tatlı,Tiramisu,123.16,4,Mağaza,Bursa,492.64
2025-06-16,Tatlı,Dondurma,61.68,6,Online,Ankara,370.08
2025-03-22,Tatlı,Tiramisu,100.35,6,Mağaza,Ankara,602.1
2025-01-25,Yemek,Burger,130.01,4,Online,İzmir,520.04
2025-06-22,İçecek,Limonata,34.29,2,Mağaza,İstanbul,68.58
2025-05-28,İçecek,Soğuk Kahve,48.76,1,Mağaza,İzmir,48.76
2025-05-14,Atıştırmalık,Muffin,33.2,4,Mağaza,Ankara,132.8
2025-04-24,Yemek,Makarna,137.02,6,Mağaza,İzmir,822.12
2025-06-04,Atıştırmalık,Sandviç,68.05,1,Online,İstanbul,68.05
2025-07-03,Tatlı,Cheesecake,101.45,5,Online,Ankara,507.25
2025-07-06,İçecek,Limonata,30.91,3,Mağaza,Ankara,92.73
2025-05-06,Yemek,Pizza,185.93,6,Mağaza,İzmir,1115.58
2025-05-10,Atıştırmalık,Muffin,37.35,3,Online,İzmir,112.05
2025-01-29,Atıştırmalık,Muffin,32.96,2,Mağaza,Bursa,65.92
2025-07-07,Atıştırmalık,Sandviç,70.94,1,Online,Bursa,70.94
2025-07-05,İçecek,Soğuk Kahve,48.12,1,Online,İstanbul,48.12
2025-03-30,İçecek,Limonata,38.44,2,Mağaza,İstanbul,76.88
2025-06-01,İçecek,Çay,20.79,1,Online,Ankara,20.79
2025-04-17,Yemek,Burger,142.39,4,Mağaza,Bursa,569.56
2025-05-24,İçecek,Limonata,31.15,3,Mağaza,İstanbul,93.45
2024-12-23,Yemek,Salata,112.35,3,Mağaza,Ankara,337.05
2025-07-01,Atıştırmalık,Kurabiye,29.94,1,Mağaza,İstanbul,29.94
2025-04-28,Atıştırmalık,Muffin,39.52,5,Mağaza,İstanbul,197.6
2025-07-23,Tatlı,Dondurma,54.3,4,Online,İzmir,217.2
2024-12-13,İçecek,Limonata,29.84,2,Mağaza,İzmir,59.68
2025-03-11,Atıştırmalık,Muffin,36.23,6,Mağaza,Ankara,217.38
2025-05-10,İçecek,Çay,19.9,1,Mağaza,Bursa,19.9
2024-12-24,Yemek,Salata,108.64,4,Mağaza,İstanbul,434.56
2025-03-18,Atıştırmalık,Muffin,37.91,2,Mağaza,İstanbul,75.82
2024-12-11,İçecek,Limonata,33.3,1,Mağaza,Bursa,33.3
2024-12-17,Atıştırmalık,Sandviç,69.06,4,Mağaza,Ankara,276.24
2025-06-14,Atıştırmalık,Kurabiye,28.63,5,Mağaza,İstanbul,143.15
2025-05-24,İçecek,Kahve,46.73,3,Online,İzmir,140.19
2024-12-25,Atıştırmalık,Sandviç,60.4,3,Mağaza,Bursa,181.2
2025-03-04,Atıştırmalık,Kurabiye,27.04,5,Mağaza,İzmir,135.2
2025-06-19,Atıştırmalık,Sandviç,68.59,1,Online,İzmir,68.59
2024-12-21,Atıştırmalık,Sandviç,66.98,5,Online,İstanbul,334.9
2025-02-22,Yemek,Burger,135.45,3,Mağaza,İstanbul,406.35
2025-06-29,Atıştırmalık,Kurabiye,32.73,4,Mağaza,Bursa,130.92
2025-06-29,Tatlı,Dondurma,66.95,5,Online,Ankara,334.75
2025-04-19,Atıştırmalık,Tost,55.48,4,Mağaza,İstanbul,221.92
2025-01-06,İçecek,Soğuk Kahve,60.55,1,Online,Ankara,60.55
2025-01-11,Tatlı,Tiramisu,108.64,3,Mağaza,İzmir,325.92
2025-04-24,Yemek,Makarna,121.18,5,Mağaza,İstanbul,605.9
2025-03-11,Tatlı,Tiramisu,126.02,5,Mağaza,İzmir,630.1
2025-01-17,Tatlı,Tiramisu,120.72,3,Mağaza,İstanbul,362.16
2025-03-13,Tatlı,Cheesecake,109.09,5,Mağaza,İstanbul,545.45
2024-12-28,İçecek,Limonata,31.52,3,Mağaza,İzmir,94.56
2025-01-10,İçecek,Soğuk Kahve,49.12,1,Mağaza,İstanbul,49.12
2025-03-09,İçecek,Soğuk Kahve,55.06,3,Online,İstanbul,165.18
2025-01-16,Yemek,Makarna,135.41,5,Mağaza,Bursa,677.05
2025-07-28,İçecek,Soğuk Kahve,49.57,2,Mağaza,İzmir,99.14
2025-04-25,İçecek,Çay,22.16,3,Online,Ankara,66.48
2025-06-24,Tatlı,Tiramisu,111.06,3,Mağaza,İstanbul,333.18
2025-07-15,İçecek,Limonata,34.06,1,Mağaza,İstanbul,34.06
2025-07-24,Atıştırmalık,Muffin,39.16,4,Mağaza,Ankara,156.64
2025-03-15,İçecek,Soğuk Kahve,57.23,2,Mağaza,İstanbul,114.46
2025-04-03,Yemek,Makarna,112.17,5,Mağaza,Ankara,560.85
2025-06-17,Yemek,Makarna,149.5,5,Online,İstanbul,747.5
2025-07-21,Atıştırmalık,Muffin,36.45,1,Mağaza,Ankara,36.45
2024-12-13,Yemek,Makarna,112.9,1,Mağaza,İstanbul,112.9
2025-06-28,Yemek,Burger,154.8,1,Mağaza,İstanbul,154.8
2025-07-17,Tatlı,Dondurma,68.87,1,Mağaza,Antalya,68.87
2025-04-20,Atıştırmalık,Sandviç,76.64,1,Online,Antalya,76.64
2025-03-10,Tatlı,Tiramisu,121.61,1,Mağaza,İstanbul,121.61
2024-12-31,Tatlı,Cheesecake,98.59,1,Mağaza,İzmir,98.59
2025-04-09,İçecek,Limonata,39.43,3,Mağaza,İzmir,118.29
2024-12-16,Atıştırmalık,Sandviç,60.25,6,Mağaza,İstanbul,361.5
2025-04-16,İçecek,Limonata,37.8,2,Mağaza,İstanbul,75.6
2025-02-11,İçecek,Soğuk Kahve,57.82,3,Mağaza,İstanbul,173.46
2025-05-15,Tatlı,Cheesecake,82.16,1,Mağaza,Ankara,82.16
2025-06-21,Yemek,Pizza,182.37,4,Online,Ankara,729.48
2025-01-23,Atıştırmalık,Sandviç,70.32,1,Mağaza,Bursa,70.32
2025-06-02,Yemek,Pizza,190.34,6,Mağaza,İzmir,1142.04
2025-07-02,Tatlı,Dondurma,52.4,5,Mağaza,Bursa,262.0
2025-07-13,Tatlı,Tiramisu,120.07,6,Mağaza,Bursa,720.42
2025-03-10,Tatlı,Dondurma,53.51,6,Mağaza,İzmir,321.06
2025-03-19,Tatlı,Dondurma,58.54,5,Online,İstanbul,292.7
2025-02-25,Tatlı,Tiramisu,122.58,1,Mağaza,İstanbul,122.58
2025-05-22,Tatlı,Tiramisu,112.0,1,Mağaza,Ankara,112.0
2025-07-25,Yemek,Burger,134.94,5,Online,İzmir,674.7
2025-05-11,İçecek,Soğuk Kahve,47.55,1,Mağaza,İstanbul,47.55
2025-04-16,Yemek,Makarna,136.72,2,Mağaza,İzmir,273.44
2025-07-04,Atıştırmalık,Sandviç,80.22,3,Mağaza,Antalya,240.66
2024-12-08,Yemek,Pizza,202.24,5,Mağaza,Ankara,1011.2
2024-12-07,Tatlı,Tiramisu,117.17,1,Mağaza,Ankara,117.17
2025-01-05,Yemek,Pizza,158.69,3,Mağaza,İzmir,476.07
2024-12-18,İçecek,Çay,18.44,1,Mağaza,İstanbul,18.44
2024-12-03,Atıştırmalık,Muffin,34.43,2,Mağaza,İstanbul,68.86
2024-12-28,Yemek,Makarna,124.36,2,Online,İzmir,248.72
2025-02-08,İçecek,Soğuk Kahve,50.64,2,Online,İzmir,101.28
2025-07-24,Yemek,Pizza,166.2,3,Mağaza,İstanbul,498.6
2025-05-21,Atıştırmalık,Kurabiye,31.05,6,Mağaza,Bursa,186.3
2025-04-28,Yemek,Pizza,170.21,3,Mağaza,İstanbul,510.63
2024-12-28,Tatlı,Tiramisu,115.85,6,Mağaza,Ankara,695.1
2025-07-20,Yemek,Salata,136.12,2,Mağaza,Ankara,272.24
2025-01-23,İçecek,Kahve,46.87,3,Mağaza,İstanbul,140.61
2025-05-31,Yemek,Burger,150.57,6,Mağaza,İstanbul,903.42
2025-02-03,İçecek,Kahve,48.4,3,Online,Bursa,145.2
2025-03-10,Atıştırmalık,Tost,56.95,5,Mağaza,İstanbul,284.75
2024-12-21,Yemek,Makarna,111.08,4,Online,İstanbul,444.32
2025-07-23,Atıştırmalık,Sandviç,60.66,2,Online,Ankara,121.32
2025-07-15,Atıştırmalık,Sandviç,65.42,6,Mağaza,İstanbul,392.52
2024-12-13,Yemek,Salata,126.82,2,Mağaza,Bursa,253.64
2025-01-26,İçecek,Soğuk Kahve,61.71,1,Mağaza,İstanbul,61.71
2025-01-18,Atıştırmalık,Tost,68.26,1,Mağaza,Ankara,68.26
2025-03-28,Atıştırmalık,Sandviç,60.04,3,Mağaza,İstanbul,180.12
2025-01-23,Yemek,Salata,137.64,2,Mağaza,İzmir,275.28
2025-04-17,Yemek,Salata,113.61,5,Mağaza,Ankara,568.05
2025-01-22,Yemek,Burger,154.4,5,Mağaza,İstanbul,772.0
2025-01-13,Yemek,Burger,126.57,5,Online,Antalya,632.85
2025-01-16,Yemek,Makarna,112.95,3,Mağaza,İstanbul,338.85
2025-01-22,Tatlı,Cheesecake,91.53,2,Mağaza,Ankara,183.06
2025-02-12,Yemek,Pizza,199.38,6,Mağaza,Antalya,1196.28
2025-01-15,İçecek,Limonata,32.07,1,Online,İzmir,32.07
2024-12-13,Atıştırmalık,Sandviç,62.73,3,Mağaza,İzmir,188.19
2025-05-14,İçecek,Çay,22.46,1,Online,İstanbul,22.46
2025-03-12,İçecek,Limonata,39.6,1,Online,İstanbul,39.6
2024-12-24,Tatlı,Tiramisu,93.91,2,Online,İstanbul,187.82
2024-12-02,Yemek,Pizza,192.28,3,Mağaza,Antalya,576.84
2025-07-02,Atıştırmalık,Sandviç,65.99,4,Mağaza,Antalya,263.96
2025-02-19,İçecek,Limonata,33.68,2,Mağaza,İstanbul,67.36
2025-03-10,Yemek,Pizza,178.33,3,Mağaza,İstanbul,534.99
2025-04-21,Yemek,Makarna,127.14,6,Mağaza,İstanbul,762.84
2025-04-17,Tatlı,Dondurma,60.27,6,Mağaza,İstanbul,361.62
2025-05-12,Tatlı,Cheesecake,97.35,3,Mağaza,İstanbul,292.05
2025-05-02,Tatlı,Dondurma,59.38,3,Mağaza,İzmir,178.14
2025-04-10,Atıştırmalık,Kurabiye,31.81,5,Mağaza,Bursa,159.05
2025-03-21,İçecek,Çay,21.31,3,Mağaza,İzmir,63.93
2025-03-12,Tatlı,Dondurma,58.93,6,Online,Ankara,353.58
2024-12-17,Tatlı,Tiramisu,98.2,5,Mağaza,İzmir,491.0
2024-12-12,Tatlı,Tiramisu,114.64,4,Mağaza,İzmir,458.56
2025-05-31,İçecek,Çay,21.64,1,Mağaza,Ankara,21.64
2025-03-26,İçecek,Soğuk Kahve,57.28,3,Online,İstanbul,171.84
2024-12-24,Tatlı,Cheesecake,97.51,3,Online,İstanbul,292.53
2024-12-29,Tatlı,Cheesecake,87.29,2,Mağaza,İzmir,174.58
2025-05-20,Yemek,Pizza,187.84,5,Mağaza,Antalya,939.2
2025-05-02,Tatlı,Dondurma,57.03,2,Mağaza,Ankara,114.06
2025-07-16,Atıştırmalık,Tost,67.55,1,Mağaza,Bursa,67.55
2025-04-01,Atıştırmalık,Tost,62.77,1,Online,İstanbul,62.77
2025-06-06,Tatlı,Cheesecake,88.68,5,Mağaza,İzmir,443.4
2025-02-28,İçecek,Limonata,34.72,2,Mağaza,Bursa,69.44
2025-07-18,Yemek,Pizza,198.72,6,Mağaza,Ankara,1192.32
2025-02-03,İçecek,Çay,19.01,1,Online,Antalya,19.01
2025-02-22,Tatlı,Dondurma,60.46,2,Mağaza,Ankara,120.92
2025-03-29,Atıştırmalık,Tost,63.23,2,Online,İstanbul,126.46
2025-05-05,Yemek,Burger,150.69,6,Mağaza,İstanbul,904.14
2024-12-16,İçecek,Limonata,31.58,3,Mağaza,Ankara,94.74
2025-05-24,İçecek,Limonata,35.68,3,Mağaza,Bursa,107.04
2025-06-27,Tatlı,Tiramisu,123.6,3,Mağaza,İstanbul,370.8
2025-03-14,Yemek,Burger,159.67,5,Online,Ankara,798.35
2025-03-02,Atıştırmalık,Muffin,39.78,1,Online,İzmir,39.78
2025-06-04,Tatlı,Cheesecake,108.78,6,Mağaza,İstanbul,652.68
2025-06-22,Yemek,Makarna,132.76,6,Mağaza,İstanbul,796.56
2024-12-27,İçecek,Çay,19.66,2,Mağaza,İstanbul,39.32
2025-05-30,Tatlı,Cheesecake,96.47,3,Mağaza,İstanbul,289.41
2025-05-19,İçecek,Soğuk Kahve,48.66,1,Mağaza,İstanbul,48.66
2025-06-05,İçecek,Çay,19.41,2,Mağaza,İstanbul,38.82
2025-05-24,Tatlı,Cheesecake,93.81,2,Online,İstanbul,187.62
2025-07-10,Tatlı,Dondurma,66.28,2,Online,Ankara,132.56
2025-07-21,Tatlı,Tiramisu,118.54,5,Mağaza,İzmir,592.7
2025-05-11,Tatlı,Dondurma,61.83,6,Online,İzmir,370.98
2025-05-14,Tatlı,Tiramisu,104.96,2,Mağaza,Ankara,209.92
2025-04-13,İçecek,Kahve,40.77,3,Mağaza,Antalya,122.31
2025-04-14,Atıştırmalık,Sandviç,66.8,2,Mağaza,Bursa,133.6
2025-07-12,Atıştırmalık,Tost,63.24,5,Mağaza,Antalya,316.2
2025-07-12,Tatlı,Tiramisu,102.18,2,Online,İstanbul,204.36
2025-05-02,İçecek,Çay,19.56,2,Online,Bursa,39.12
2025-01-02,Atıştırmalık,Kurabiye,28.98,3,Mağaza,İzmir,86.94
2025-01-24,Atıştırmalık,Sandviç,75.58,3,Mağaza,İstanbul,226.74
2025-06-04,Atıştırmalık,Tost,66.91,6,Mağaza,İstanbul,401.46
2024-12-07,İçecek,Çay,21.2,1,Mağaza,İzmir,21.2
2025-08-01,Tatlı,Tiramisu,104.77,6,Online,İstanbul,628.62
2025-01-26,Tatlı,Dondurma,58.8,5,Online,İstanbul,294.0
2025-04-05,Tatlı,Tiramisu,98.23,3,Mağaza,Ankara,294.69
2024-12-12,Yemek,Makarna,117.06,1,Online,İzmir,117.06
2024-12-16,Yemek,Salata,107.91,2,Mağaza,Bursa,215.82
2025-06-26,Yemek,Salata,106.7,1,Mağaza,Ankara,106.7
2025-01-12,İçecek,Limonata,31.64,3,Mağaza,İzmir,94.92
2025-03-27,Atıştırmalık,Sandviç,63.76,4,Online,İstanbul,255.04
2025-07-16,Atıştırmalık,Muffin,33.58,1,Mağaza,İzmir,33.58
2025-06-23,İçecek,Çay,20.84,3,Online,İstanbul,62.52
2025-04-14,İçecek,Kahve,51.62,2,Mağaza,Bursa,103.24
2025-07-16,Tatlı,Cheesecake,105.81,4,Mağaza,İstanbul,423.24
2025-03-21,Tatlı,Cheesecake,82.05,4,Mağaza,Ankara,328.2
2025-01-20,Yemek,Burger,136.77,4,Online,İstanbul,547.08
2025-06-19,Yemek,Burger,155.09,5,Mağaza,İzmir,775.45
2025-05-09,İçecek,Kahve,40.07,2,Online,Antalya,80.14
2025-02-13,Yemek,Burger,154.6,6,Mağaza,İstanbul,927.6
2024-12-08,Atıştırmalık,Muffin,39.06,5,Mağaza,Ankara,195.3
2025-07-13,İçecek,Soğuk Kahve,62.12,2,Online,İzmir,124.24
2025-07-03,İçecek,Çay,22.26,2,Mağaza,Bursa,44.52
2025-07-05,Atıştırmalık,Kurabiye,31.59,2,Online,Ankara,63.18
2025-06-18,Tatlı,Dondurma,62.84,4,Mağaza,İstanbul,251.36
2025-01-14,Tatlı,Dondurma,54.84,4,Mağaza,İstanbul,219.36
2025-07-02,Atıştırmalık,Sandviç,61.95,2,Online,Ankara,123.9
2025-01-28,Atıştırmalık,Tost,58.48,3,Online,İstanbul,175.44
2025-04-11,Yemek,Burger,126.84,6,Mağaza,İstanbul,761.04
2025-03-14,İçecek,Limonata,30.83,3,Mağaza,İstanbul,92.49
2025-06-13,Yemek,Burger,131.7,6,Mağaza,İzmir,790.2
2025-05-06,Atıştırmalık,Kurabiye,33.24,6,Mağaza,Antalya,199.44
2025-07-21,Yemek,Pizza,153.93,1,Mağaza,Bursa,153.93
2025-05-06,Atıştırmalık,Sandviç,65.65,4,Mağaza,İzmir,262.6
2025-03-08,Yemek,Makarna,127.04,5,Online,İzmir,635.2
2025-07-14,Yemek,Burger,140.44,6,Online,İstanbul,842.64
2025-05-05,Tatlı,Cheesecake,85.92,5,Mağaza,Ankara,429.6
2025-06-23,Atıştırmalık,Tost,68.36,6,Online,İstanbul,410.16
2025-02-17,Yemek,Makarna,133.08,4,Mağaza,İzmir,532.32
2025-04-03,İçecek,Soğuk Kahve,55.36,3,Mağaza,Antalya,166.08
2025-07-03,Yemek,Pizza,153.48,2,Online,Bursa,306.96
2025-05-21,Yemek,Burger,139.4,4,Online,Ankara,557.6
2025-07-06,İçecek,Limonata,38.55,3,Mağaza,İzmir,115.65
2024-12-04,Atıştırmalık,Tost,54.95,3,Online,Antalya,164.85
2025-02-28,Tatlı,Cheesecake,90.76,6,Mağaza,İstanbul,544.56
2025-03-14,Tatlı,Dondurma,51.37,2,Online,İzmir,102.74
2025-04-16,Tatlı,Cheesecake,108.59,4,Mağaza,İstanbul,434.36
2025-03-29,İçecek,Kahve,39.15,3,Online,Bursa,117.45
2025-04-12,Yemek,Makarna,145.53,4,Mağaza,İstanbul,582.12
2025-01-25,Atıştırmalık,Tost,56.63,5,Mağaza,İstanbul,283.15
2025-03-06,Yemek,Pizza,184.73,5,Mağaza,İzmir,923.65
2025-06-30,Tatlı,Dondurma,63.23,1,Mağaza,İstanbul,63.23
2025-05-27,Yemek,Salata,107.07,2,Mağaza,İstanbul,214.14
2025-02-13,İçecek,Soğuk Kahve,54.07,3,Online,Ankara,162.21
2025-04-22,İçecek,Soğuk Kahve,52.12,1,Online,İzmir,52.12
2025-01-01,Atıştırmalık,Tost,52.02,2,Mağaza,İstanbul,104.04
2024-12-28,Atıştırmalık,Muffin,41.8,4,Online,İzmir,167.2
2024-12-22,Tatlı,Tiramisu,94.99,2,Mağaza,İzmir,189.98
2025-07-21,Atıştırmalık,Muffin,39.75,6,Mağaza,Ankara,238.5
2024-12-17,Yemek,Makarna,122.75,5,Online,Ankara,613.75
2025-01-28,İçecek,Soğuk Kahve,49.92,1,Mağaza,İstanbul,49.92
2025-02-28,İçecek,Çay,21.0,3,Online,İstanbul,63.0
2025-07-24,İçecek,Kahve,46.01,2,Online,İstanbul,92.02
2025-06-17,Atıştırmalık,Sandviç,66.12,3,Mağaza,İstanbul,198.36
2025-03-16,İçecek,Limonata,35.14,2,Mağaza,İstanbul,70.28
2025-06-03,İçecek,Kahve,41.57,1,Mağaza,İstanbul,41.57
2024-12-26,İçecek,Kahve,49.91,2,Online,İzmir,99.82
2024-12-25,Tatlı,Dondurma,56.65,5,Mağaza,Ankara,283.25
2025-04-17,Tatlı,Cheesecake,87.74,4,Mağaza,Bursa,350.96
2025-01-14,Atıştırmalık,Tost,64.53,2,Mağaza,İstanbul,129.06
2025-02-21,İçecek,Limonata,29.93,1,Mağaza,İstanbul,29.93
